child,label,id,definition,exact_synonym,related_synonym,alternative_id,db_xref,in_subset,obo_namespace,skos_exact_match,skos_narrow_match,comment,creation_date
http://purl.obolibrary.org/obo/DOID_0080192,relapsed/refractory diffuse large B-cell lymphoma,DOID:0080192,A diffuse large B-cell lymphoma characterized by less than 50 percent decrease in lesion size with induction therapy or the appearance of new lesions or the appearance of new lesions after attainment of complete remission.,,,,,http://purl.obolibrary.org/obo/doid#DO_cancer_slim,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0080202,adenoid cystic carcinoma,DOID:0080202,An adenocarcinoma that is characterized by bands or cylinders of hyalinized or mucinous stroma separating or surrounded by nests or cords of small epithelial cells.,,,,GARD:5743 | ICDO:8200/3 | MESH:D003528 | NCI:C2970,http://purl.obolibrary.org/obo/doid#DO_rare_slim | http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0080210,primary mediastinal B-cell lymphoma,DOID:0080210,A large B-cell lymphoma that is is characterized by a diffuse proliferation of medium to large B-cells associated with sclerosis.,Large cell lymphoma of the mediastinum | Mediastinal diffuse large-cell lymphoma with sclerosis | Primary mediastinal clear cell lymphoma of B-cell type,,,ICD10CM:C85.2 | ORDO:98838,http://purl.obolibrary.org/obo/doid#DO_cancer_slim | http://purl.obolibrary.org/obo/doid#DO_rare_slim,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0080211,nodal marginal zone lymphoma,DOID:0080211,"A marginal zone B-cell lymphoma which morphologically resembles lymph nodes involved by marginal zone lymphomas of extranodal or splenic types, but without evidence of extranodal or splenic disease.",,,,NCI:C8863,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0080301,atypical hemolytic-uremic syndrome,DOID:0080301,"A complement deficiency that is characterized by mechanical hemolytic anemia, thrombocytopenia, and renal dysfunction.",,,,GARD:8702 | MESH:D065766 | ORDO:2134,http://purl.obolibrary.org/obo/doid#DO_rare_slim,disease_ontology,MESH:D065766,,,
http://purl.obolibrary.org/obo/DOID_0080319,"X-linked immunodeficiency with magnesium defect, Epstein-Barr virus infection, and neoplasia",DOID:0080319,"A T cell deficiency that is characterized by CD4 lymphopenia, severe chronic viral infections, and defective T-lymphocyte activation in males and has_material_basis_in X-linked inheritance of mutations in the gene encoding magnesium transporter-1 (MAGT1).",XMEN,,,MIM:300853,,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0080356,IgG4-related disease,DOID:0080356,"An autoimmune disease that is characterized by tumefactive lesions, a dense lymphoplasmacytic infiltrate rich in IgG4-positive plasma cells, storiform fibrosis, obliterative phlebitis, autoimmune pancreatitis, and sometimes elevated serum IgG4 levels affecting various organs.",,,,GARD:12521 | ORDO:284264,http://purl.obolibrary.org/obo/doid#DO_rare_slim,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0080474,pustular psoriasis 14,DOID:0080474,"A psoriasis characterized by sudden, repeated episodes of high-grade fever, generalized rash, and disseminated pustules, with hyperleukocytosis and elevated serum levels of C-reactive protein that has_material_basis_in homozygous or compound heterozygous mutation in the IL36RN gene on chromosome 2q14.",acrodermatitis continua of Hallopeau | deficiency of IL-36R antagonist,,,ICD10CM:L40.1 | MIM:614204 | ORDO:404546,http://purl.obolibrary.org/obo/doid#DO_rare_slim,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0080475,psoriasis 2,DOID:0080475,A psoriasis that has_material_basis_in heterozygous mutation in the CARD14 gene on chromosome 17q25.,,,,MIM:602723,,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0080492,leukocyte adhesion deficiency 2,DOID:0080492,"A leukocyte adhesion deficiency that is characterized by the absence of Sialyl Lewis X of E-selectin resulting in recurrent bacterial infections, severe growth delay and severe intellectual deficit.",,,,ORDO:99843,http://purl.obolibrary.org/obo/doid#DO_rare_slim,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0080544,hyper IgM syndrome,DOID:0080544,"A hyperimmunoglobin syndrome that is characterized by an immune system that fails to produce normal levels of the antibodies IgA, IgG and IgE but can produce normal or elevated levels of IgM.",HIGM | hyperimmunoglobulin M syndrome | immunodeficiency with hyper-IgM,,,MESH:D053306 | MIM:PS308230 | NCI:C3990 | SNOMEDCT_US_2025_09_01:82286005 | UMLS_CUI:C0272236,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,MESH:D053306 | MIM:PS308230 | NCI:C3990 | UMLS_CUI:C0272236 | ICD10CM:D80.5,,,
http://purl.obolibrary.org/obo/DOID_0080545,hyper IgE syndrome,DOID:0080545,"A hyperimmunoglobulin syndrome that is characterized by eczema, distinct facial features, a tendency to experience bone fractures and recurrent bacterial infections of the skin and lungs.",hyper immunoglobulin E syndrome,,,GARD:10956 | MIM:PS147060,http://purl.obolibrary.org/obo/doid#DO_rare_slim,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0080588,agammaglobulinemia 5,DOID:0080588,An agammaglobulinemia that has_material_basis_in heterozygous mutation in the LRRC8A gene on chromosome 9q34.,,,,MIM:613506,,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0080594,hyper IgE recurrent infection syndrome 2,DOID:0080594,A hyper IgE syndrome that has_material_basis_in homozygous or compound heterozygous mutation in the DOCK8 gene on chromosome 9p24.,autosomal recessive hyper-IgE syndrome 2 with recurrent infections,,,GARD:2816 | MIM:243700 | ORDO:217390,http://purl.obolibrary.org/obo/doid#DO_rare_slim,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0080595,autosomal recessive hyper-IgE syndrome 3 with recurrent infections,DOID:0080595,A hyper IgE syndrome that has_material_basis_in homozygous mutation in the ZNF341 gene on chromosome 20q11.,hyper IgE recurrent infection syndrome 3,,,MIM:618282,,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0080596,hyper IgE recurrent infection syndrome 4,DOID:0080596,A hyper IgE syndrome that has_material_basis_in homozygous mutation in the IL6ST gene on chromosome 5q11.,,,,MIM:618523,,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0080603,ankylosing spondylitis 1,DOID:0080603,A ankylosing spondylitis that has_material_basis_in variation in the HLA-B27 allele on chromosome 6p21.3.,,,,MIM:106300,,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0080604,ankylosing spondylitis 2,DOID:0080604,A ankylosing spondylitis that has_material_basis_in variation in the HLA-B27 allele on chromosome 9q31-q34.,,,,MIM:183840,,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0080605,ankylosing spondylitis 3,DOID:0080605,A ankylosing spondylitis that has_material_basis_in variation in the HLA-B allele on chromosome 2q36.1-q36.3.,,,,MIM:613238,,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0080617,lymph node benign neoplasm,DOID:0080617,An immune system organ benign neoplasm that is located_in the lymph nodes.,,,,NCI:C3636 | SNOMEDCT_US_2021_09_01:92197001,http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0080618,lymph node carcinoma,DOID:0080618,A lymph node cancer that has_material_basis_in abnormally proliferating cells derives_from epithelial cells.,,,,,,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0080630,B-lymphoblastic leukemia/lymphoma,DOID:0080630,A B-cell acute lymphoblastic leukemia that is characterized by the presence of too many B-cell lymphoblasts in the blood and bone marrow.,B lymphoblastic leukemia/lymphoma | B-ALL | precursor B lymphoblastic lymphoma/leukemia,,DOID:7061,ICDO:9836/3 | NCI:C8936 | SNOMEDCT_US_2025_09_01:1162660006 | UMLS_CUI:C0862030,http://purl.obolibrary.org/obo/doid#DO_cancer_slim | http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0080638,B-cell acute lymphoblastic leukemia,DOID:0080638,An acute lymphocytic leukemia characterized by too many B-cell lymphoblasts (immature white blood cells) in the bone marrow and blood.,B acute lymphoblastic leukemia | B-cell acute lymphocytic leukemia,,,NCI:C8644,http://purl.obolibrary.org/obo/doid#DO_cancer_slim | http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0080643,B-lymphoblastic leukemia/lymphoma with BCR-ABL1,DOID:0080643,A B-lymphoblastic leukemia/lymphoma that derives_from B-lymphoblasts and carries a translocation between the BCR gene on chromosome 22 and the ABL1 gene on chromosome 9. It results in the production of the p190 kd or p210 kd fusion protein.,B-ALL with BCR-ABL1 | B-lymphoblastic leukemia/lymphoma with t(9;22)(q34.1;q11.2);BCR-ABL1,,,ICDO:9812/3 | NCI:C80331 | ORDO:585909 | SNOMEDCT_US_2025_09_01:450950002 | UMLS_CUI:C2698317 | UMLS_CUI:C5680319,http://purl.obolibrary.org/obo/doid#DO_cancer_slim | http://purl.obolibrary.org/obo/doid#DO_rare_slim | http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,ORDO:585909 | UMLS_CUI:C2698317 | UMLS_CUI:C5680319,,,
http://purl.obolibrary.org/obo/DOID_0080644,B-lymphoblastic leukemia/lymphoma MLL rearranged,DOID:0080644,A B-lymphoblastic leukemia/lymphoma that is characterized by the presence of lymphoblasts that carry a translocation between the KMT2A gene at 11q23.3 and another gene partner resulting in the production of a KMT2A related fusion protein.,B lymphoblastic leukemia/lymphoma with t(v;11q23); MLL rearranged | B-ALL KMT2A rearranged | B-lymphoblastic leukemia/lymphoma KMT2A rearranged | B-lymphoblastic leukemia/lymphoma with t(v;11q23.3);KMT2A rearranged,,,ICDO:9813/3 | NCI:C80342 | ORDO:585918,http://purl.obolibrary.org/obo/doid#DO_cancer_slim | http://purl.obolibrary.org/obo/doid#DO_rare_slim | http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,ORDO:585918,,,
http://purl.obolibrary.org/obo/DOID_0080645,B-lymphoblastic leukemia/lymphoma with ETV6-RUNX1,DOID:0080645,"A B-lymphoblastic leukemia/lymphoma that is characterized by the presence of lymphoblasts that carry a translocation between the TEL gene on chromosome 12 and the AML1 gene on chromosome 21, (p13.2;q22.1). It results in the production of the TEL-AML1 (ETV6-RUNX1) fusion protein.",B-ALL with ETV6-RUNX1 | B-lymphoblastic leukemia/lymphoma with t(12;21)(p13.2;q22.1); ETV6-RUNX1,,,ICDO:9814/3 | NCI:C80343 | ORDO:585929,http://purl.obolibrary.org/obo/doid#DO_cancer_slim | http://purl.obolibrary.org/obo/doid#DO_rare_slim | http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,ORDO:585929,,,
http://purl.obolibrary.org/obo/DOID_0080646,B-lymphoblastic leukemia/lymphoma with hyperdiploidy,DOID:0080646,A B-lymphoblastic leukemia/lymphoma that is composed of B-lymphoblasts which contain more than 50 and usually less than 66 chromosomes.,B-ALL with hyperdiploidy,,,ICDO:9815/3 | NCI:C80335 | ORDO:585936 | SNOMEDCT_US_2025_09_01:838346000 | UMLS_CUI:C2698311,http://purl.obolibrary.org/obo/doid#DO_cancer_slim | http://purl.obolibrary.org/obo/doid#DO_rare_slim | http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,ORDO:585936 | UMLS_CUI:C2698311,,,
http://purl.obolibrary.org/obo/DOID_0080647,B-lymphoblastic leukemia/lymphoma with hypodiploidy,DOID:0080647,A B-lymphoblastic leukemia/lymphoma that is composed of B-lymphoblasts which contain less than 46 chromosomes.,B-ALL with hypodiploidy,,,ICDO:9816/3 | NCI:C80338 | ORDO:585942 | SNOMEDCT_US_2025_09_01:838344002 | UMLS_CUI:C2698312,http://purl.obolibrary.org/obo/doid#DO_cancer_slim | http://purl.obolibrary.org/obo/doid#DO_rare_slim | http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,ORDO:585942 | UMLS_CUI:C2698312,,,
http://purl.obolibrary.org/obo/DOID_0080648,B-lymphoblastic leukemia/lymphoma with IGH::IL3 fusion,DOID:0080648,"A B-lymphoblastic leukemia/lymphoma that is characterized by the presence of lymphoblasts that carry a translocation between the IL3 gene on chromosome 5 and the IGH locus on chromosome 14, (q31.1;q32.3).",B-ALL with IL3-IGH | B-lymphoblastic leukemia/lymphoma with IL3-IGH | B-lymphoblastic leukemia/lymphoma with t(5;14)(q31.1;q32.3) IL3-IGH,,,ICDO:9817/3 | NCI:C80346 | ORDO:585948,http://purl.obolibrary.org/obo/doid#DO_cancer_slim | http://purl.obolibrary.org/obo/doid#DO_rare_slim | http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,ORDO:585948,,,
http://purl.obolibrary.org/obo/DOID_0080649,B-lymphoblastic leukemia/lymphoma with TCF3-PBX1,DOID:0080649,A B-lymphoblastic leukemia/lymphoma that is characterized by the presence of lymphoblasts that carry a translocation between the E2A gene on chromosome 19 and the PBX1 gene on chromosome 1.,B Acute Lymphoblastic Leukemia with t(1;19)(q23;p13.3); E2A-PBX1 (TCF3-PBX1) | B-ALL with TCF3-PBX1 | B-lymphoblastic leukemia/lymphoma with t(1;19)(q23;p13.3);TCF3-PBX1,,,ICDO:9818/3 | NCI:C80347 | ORDO:585956 | UMLS_CUI:C2698306,http://purl.obolibrary.org/obo/doid#DO_cancer_slim | http://purl.obolibrary.org/obo/doid#DO_rare_slim | http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,ORDO:585956,,,
http://purl.obolibrary.org/obo/DOID_0080650,"B-lymphoblastic leukemia/lymphoma, BCR-ABL1–like",DOID:0080650,"A B-lymphoblastic leukemia/lymphoma that has a gene expression profile similar to that of B-ALL with t(9;22)(q34.1;q11.2) BCR-ABL1, but lacks that gene fusion.","B lymphoblastic leukemia/lymphoma, BCR-ABL1-like | B-ALL BCR-ABL1–like",,,ICDO:9819/3,http://purl.obolibrary.org/obo/doid#DO_cancer_slim,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0080651,B-lymphoblastic leukemia/lymphoma with iAMP21,DOID:0080651,A B-lymphoblastic leukemia/lymphoma that is characterized by amplification of a portion of chromosome 21.,B-ALL with iAMP21 | Intrachromosomal amplification of chromosome 21 (iAMP21),,,NCI:C130039,http://purl.obolibrary.org/obo/doid#DO_cancer_slim | http://purl.obolibrary.org/obo/doid#NCIthesaurus,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0080709,NK cell deficiency,DOID:0080709,A primary immunodeficiency disease that results from deficiency in the number or function of CD56+CD3− NK cell in peripheral blood.,,,,,,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0080710,T cell and NK cell immunodeficiency,DOID:0080710,"A primary immunodeficiency disease that involves multiple components of the immune system, including both T cell and NK cell immunodeficiency.",,,,,,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0080741,limbic encephalitis,DOID:0080741,"An encephalitis that is characterized by subacute onset of short-term memory deficits, seizures or psychiatric symptoms located_in the medial temporal lobes.",,,,GARD:8742 | MESH:D020363,http://purl.obolibrary.org/obo/doid#DO_rare_slim,disease_ontology,,,,
http://purl.obolibrary.org/obo/DOID_0080742,autoimmune cholangitis,DOID:0080742,"An autoimmune hepatitis that is characterized by primary biliary cirrhosis clinical, biochemical, and histologic characteristics with antinuclear antibody positive sera.",autoimmune cholangiopathy,,,,,disease_ontology,,,,
